datetime,suburb,station_id,station_name,temperature,humidity,wind_speed,air_pressure,precipitation
2020-10-11 16:00:00,Parramatta,94765,Bankstown,15.8,89,9.4,1022.8,
2020-10-11 17:00:00,Parramatta,94765,Bankstown,16.1,83,11.2,1022.8,
2020-10-11 18:00:00,Parramatta,94765,Bankstown,15.8,83,7.6,1023.0,
2020-10-11 19:00:00,Parramatta,94765,Bankstown,15.8,83,5.4,1023.4,
2020-10-11 20:00:00,Parramatta,94765,Bankstown,15.5,83,7.6,1024.0,
2020-10-11 21:00:00,Parramatta,94765,Bankstown,16.8,79,9.4,1024.5,
2020-10-11 22:00:00,Parramatta,94765,Bankstown,19.0,73,9.4,1024.5,
2020-10-11 23:00:00,Parramatta,94765,Bankstown,20.5,67,7.6,1024.3,
2020-10-12 00:00:00,Parramatta,94765,Bankstown,21.9,58,9.4,1023.8,
2020-10-12 01:00:00,Parramatta,94765,Bankstown,22.5,56,5.4,1023.2,
2020-10-12 02:00:00,Parramatta,94765,Bankstown,24.3,51,18.4,1022.3,
2020-10-12 03:00:00,Parramatta,94765,Bankstown,24.8,51,16.6,1021.4,
2020-10-12 04:00:00,Parramatta,94765,Bankstown,24.8,49,20.5,1020.5,
2020-10-12 05:00:00,Parramatta,94765,Bankstown,24.8,42,16.6,1020.0,
2020-10-12 06:00:00,Parramatta,94765,Bankstown,22.7,48,16.6,1020.7,
2020-10-12 07:00:00,Parramatta,94765,Bankstown,22.4,52,22.3,1019.8,
2020-10-12 08:00:00,Parramatta,94765,Bankstown,20.8,61,14.8,1020.9,
2020-10-12 09:00:00,Parramatta,94765,Bankstown,20.0,74,18.4,1021.0,
2020-10-12 10:00:00,Parramatta,94765,Bankstown,19.7,77,9.4,1022.0,
2020-10-12 11:00:00,Parramatta,94765,Bankstown,18.7,78,1.8,1022.4,
2020-10-12 12:00:00,Parramatta,94765,Bankstown,16.8,86,0.0,1022.4,
2020-10-12 13:00:00,Parramatta,94765,Bankstown,15.7,89,0.0,1022.3,
2020-10-12 14:00:00,Parramatta,94765,Bankstown,15.3,91,0.0,1022.1,
2020-10-12 15:00:00,Parramatta,94765,Bankstown,14.5,93,0.0,1021.9,
2020-10-12 16:00:00,Parramatta,94765,Bankstown,13.8,93,0.0,1021.5,
2020-10-12 17:00:00,Parramatta,94765,Bankstown,13.5,94,0.0,1021.4,
2020-10-12 18:00:00,Parramatta,94765,Bankstown,12.7,94,0.0,1021.2,
2020-10-12 19:00:00,Parramatta,94765,Bankstown,12.1,95,0.0,1021.6,
2020-10-12 20:00:00,Parramatta,94765,Bankstown,13.5,96,1.8,1022.1,
2020-10-12 21:00:00,Parramatta,94765,Bankstown,15.9,83,9.4,1022.6,
2020-10-12 22:00:00,Parramatta,94765,Bankstown,18.5,67,9.4,1022.6,
2020-10-12 23:00:00,Parramatta,94765,Bankstown,21.6,59,9.4,1022.4,
2020-10-13 00:00:00,Parramatta,94765,Bankstown,24.6,44,9.4,1022.1,
2020-10-13 01:00:00,Parramatta,94765,Bankstown,27.6,28,11.2,1021.6,
2020-10-13 02:00:00,Parramatta,94765,Bankstown,28.4,20,5.4,1021.0,
2020-10-13 03:00:00,Parramatta,94765,Bankstown,29.4,15,7.6,1020.4,
2020-10-13 04:00:00,Parramatta,94765,Bankstown,29.6,16,7.6,1019.8,
2020-10-13 05:00:00,Parramatta,94765,Bankstown,29.6,26,20.5,1019.2,
2020-10-13 06:00:00,Parramatta,94765,Bankstown,27.7,29,24.1,1019.4,
2020-10-13 07:00:00,Parramatta,94765,Bankstown,26.4,32,20.5,1020.0,
2020-10-13 08:00:00,Parramatta,94765,Bankstown,23.6,37,14.8,1022.0,
2020-10-13 09:00:00,Parramatta,94765,Bankstown,18.8,73,27.7,1024.2,
2020-10-13 10:00:00,Parramatta,94765,Bankstown,17.9,75,20.5,1025.6,
2020-10-13 11:00:00,Parramatta,94765,Bankstown,17.7,73,13.0,1026.8,
2020-10-13 12:00:00,Parramatta,94765,Bankstown,17.7,73,13.0,1027.1,
2020-10-13 13:00:00,Parramatta,94765,Bankstown,17.7,75,13.0,1027.1,
2020-10-13 14:00:00,Parramatta,94765,Bankstown,16.7,76,9.4,1026.9,
2020-10-13 15:00:00,Parramatta,94765,Bankstown,16.0,78,7.6,1026.4,
2020-10-13 16:00:00,Parramatta,94765,Bankstown,16.3,77,7.6,1026.0,
2020-10-13 17:00:00,Parramatta,94765,Bankstown,16.1,76,9.4,1025.7,
2020-10-13 18:00:00,Parramatta,94765,Bankstown,15.3,79,9.4,1025.7,
2020-10-13 19:00:00,Parramatta,94765,Bankstown,14.6,82,9.4,1026.2,
2020-10-13 20:00:00,Parramatta,94765,Bankstown,15.1,82,9.4,1026.8,
2020-10-13 21:00:00,Parramatta,94765,Bankstown,16.9,76,9.4,1027.4,
2020-10-13 22:00:00,Parramatta,94765,Bankstown,18.2,72,11.2,1027.7,
2020-10-13 23:00:00,Parramatta,94765,Bankstown,19.3,63,14.8,1027.9,
2020-10-14 00:00:00,Parramatta,94765,Bankstown,19.9,59,13.0,1027.5,
2020-10-14 01:00:00,Parramatta,94765,Bankstown,21.4,53,14.8,1026.7,
2020-10-14 02:00:00,Parramatta,94765,Bankstown,21.9,50,11.2,1025.9,
2020-10-14 03:00:00,Parramatta,94765,Bankstown,21.6,50,16.6,1025.2,
2020-10-14 04:00:00,Parramatta,94765,Bankstown,21.6,49,20.5,1024.5,
2020-10-14 05:00:00,Parramatta,94765,Bankstown,20.8,54,22.3,1023.9,
2020-10-14 06:00:00,Parramatta,94765,Bankstown,20.6,55,22.3,1023.7,
2020-10-14 07:00:00,Parramatta,94765,Bankstown,20.0,58,20.5,1023.8,
2020-10-14 08:00:00,Parramatta,94765,Bankstown,18.6,68,16.6,1024.0,
2020-10-14 09:00:00,Parramatta,94765,Bankstown,17.7,76,13.0,1024.7,
2020-10-14 10:00:00,Parramatta,94765,Bankstown,17.0,81,9.4,1025.2,
2020-10-14 11:00:00,Parramatta,94765,Bankstown,16.0,86,7.6,1025.3,
2020-10-14 12:00:00,Parramatta,94765,Bankstown,15.5,85,7.6,1024.9,
2020-10-14 13:00:00,Parramatta,94765,Bankstown,15.1,85,0.0,1024.7,
2020-10-14 14:00:00,Parramatta,94765,Bankstown,14.4,88,0.0,1024.1,
2020-10-14 15:00:00,Parramatta,94765,Bankstown,14.0,91,0.0,1023.3,
2020-10-14 16:00:00,Parramatta,94765,Bankstown,13.6,92,0.0,1022.8,
2020-10-14 17:00:00,Parramatta,94765,Bankstown,13.4,92,0.0,1022.1,
2020-10-14 18:00:00,Parramatta,94765,Bankstown,13.1,93,0.0,1021.8,
2020-10-14 19:00:00,Parramatta,94765,Bankstown,12.9,93,0.0,1021.7,
2020-10-14 20:00:00,Parramatta,94765,Bankstown,13.5,93,0.0,1021.7,
2020-10-14 21:00:00,Parramatta,94765,Bankstown,16.5,85,0.0,1021.5,
2020-10-14 22:00:00,Parramatta,94765,Bankstown,20.7,70,9.4,1021.0,
2020-10-14 23:00:00,Parramatta,94765,Bankstown,22.9,56,13.0,1020.5,
2020-10-15 00:00:00,Parramatta,94765,Bankstown,23.8,49,13.0,1019.3,
2020-10-15 01:00:00,Parramatta,94765,Bankstown,25.6,43,16.6,1017.9,
2020-10-15 02:00:00,Parramatta,94765,Bankstown,28.0,38,14.8,1016.4,
2020-10-15 03:00:00,Parramatta,94765,Bankstown,29.4,35,11.2,1015.2,
2020-10-15 04:00:00,Parramatta,94765,Bankstown,27.5,44,20.5,1014.0,
2020-10-15 05:00:00,Parramatta,94765,Bankstown,26.1,46,18.4,1013.5,
2020-10-15 06:00:00,Parramatta,94765,Bankstown,24.7,50,18.4,1013.1,
2020-10-15 07:00:00,Parramatta,94765,Bankstown,24.9,50,20.5,1013.1,
2020-10-15 08:00:00,Parramatta,94765,Bankstown,23.7,53,13.0,1013.4,
2020-10-15 09:00:00,Parramatta,94765,Bankstown,22.1,59,7.6,1014.0,
2020-10-15 10:00:00,Parramatta,94765,Bankstown,20.7,63,0.0,1014.6,
2020-10-15 11:00:00,Parramatta,94765,Bankstown,18.6,73,0.0,1014.7,
2020-10-15 12:00:00,Parramatta,94765,Bankstown,17.0,79,0.0,1014.3,
2020-10-15 13:00:00,Parramatta,94765,Bankstown,16.9,82,5.4,1013.8,
2020-10-15 14:00:00,Parramatta,94765,Bankstown,16.8,82,0.0,1013.3,
2020-10-15 15:00:00,Parramatta,94765,Bankstown,15.8,87,0.0,1012.7,
2020-10-15 16:00:00,Parramatta,94765,Bankstown,16.1,87,0.0,1012.6,
2020-10-15 17:00:00,Parramatta,94765,Bankstown,17.2,80,5.4,1013.1,
2020-10-15 18:00:00,Parramatta,94765,Bankstown,16.9,81,7.6,1013.4,
2020-10-15 19:00:00,Parramatta,94765,Bankstown,18.4,74,9.4,1014.8,
2020-10-15 20:00:00,Parramatta,94765,Bankstown,18.8,72,24.1,1016.5,
2020-10-15 21:00:00,Parramatta,94765,Bankstown,18.4,74,27.7,1018.0,
2020-10-15 22:00:00,Parramatta,94765,Bankstown,17.9,74,20.5,1019.0,
2020-10-15 23:00:00,Parramatta,94765,Bankstown,18.1,74,20.5,1020.1,
2020-10-16 00:00:00,Parramatta,94765,Bankstown,19.6,66,18.4,1020.1,
2020-10-16 01:00:00,Parramatta,94765,Bankstown,18.6,69,25.9,1019.7,
2020-10-16 02:00:00,Parramatta,94765,Bankstown,19.1,65,22.3,1019.6,
2020-10-16 03:00:00,Parramatta,94765,Bankstown,19.4,63,22.3,1019.4,
2020-10-16 04:00:00,Parramatta,94765,Bankstown,18.9,60,24.1,1019.4,
2020-10-16 05:00:00,Parramatta,94765,Bankstown,18.1,66,24.1,1019.0,
2020-10-16 06:00:00,Parramatta,94765,Bankstown,17.5,67,16.6,1019.2,
2020-10-16 07:00:00,Parramatta,94765,Bankstown,17.3,67,20.5,1019.2,
2020-10-16 08:00:00,Parramatta,94765,Bankstown,16.9,70,13.0,1019.6,
2020-10-16 09:00:00,Parramatta,94765,Bankstown,16.6,72,14.8,1019.9,
2020-10-16 10:00:00,Parramatta,94765,Bankstown,16.2,76,11.2,1020.7,
2020-10-16 11:00:00,Parramatta,94765,Bankstown,16.0,78,9.4,1020.6,
2020-10-16 12:00:00,Parramatta,94765,Bankstown,15.8,79,7.6,1020.1,
2020-10-16 13:00:00,Parramatta,94765,Bankstown,15.8,79,5.4,1019.9,
2020-10-16 14:00:00,Parramatta,94765,Bankstown,15.8,78,3.6,1019.4,
2020-10-16 15:00:00,Parramatta,94765,Bankstown,15.7,78,7.6,1018.5,
2020-10-16 16:00:00,Parramatta,94765,Bankstown,15.5,78,5.4,1017.3,
2020-10-16 17:00:00,Parramatta,94765,Bankstown,15.5,78,0.0,1016.4,
2020-10-16 18:00:00,Parramatta,94765,Bankstown,15.5,77,5.4,1016.2,
2020-10-16 19:00:00,Parramatta,94765,Bankstown,15.5,77,0.0,1015.6,
2020-10-16 20:00:00,Parramatta,94765,Bankstown,15.9,76,0.0,1015.6,
2020-10-16 21:00:00,Parramatta,94765,Bankstown,16.8,74,5.4,1015.3,
2020-10-16 22:00:00,Parramatta,94765,Bankstown,18.4,73,9.4,1014.8,
2020-10-16 23:00:00,Parramatta,94765,Bankstown,21.0,71,14.8,1013.8,
2020-10-17 00:00:00,Parramatta,94765,Bankstown,22.3,59,18.4,1012.7,
2020-10-17 01:00:00,Parramatta,94765,Bankstown,24.5,50,18.4,1011.3,
2020-10-17 02:00:00,Parramatta,94765,Bankstown,26.1,44,16.6,1009.8,
2020-10-17 03:00:00,Parramatta,94765,Bankstown,28.1,40,14.8,1008.5,
2020-10-17 04:00:00,Parramatta,94765,Bankstown,28.5,46,18.4,1007.4,
2020-10-17 05:00:00,Parramatta,94765,Bankstown,26.6,53,20.5,1006.9,
2020-10-17 06:00:00,Parramatta,94765,Bankstown,23.9,64,16.6,1007.2,
2020-10-17 07:00:00,Parramatta,94765,Bankstown,23.3,66,14.8,1007.7,
2020-10-17 08:00:00,Parramatta,94765,Bankstown,22.5,71,13.0,1008.8,
2020-10-17 09:00:00,Parramatta,94765,Bankstown,21.6,76,7.6,1008.9,
2020-10-17 10:00:00,Parramatta,94765,Bankstown,21.0,79,0.0,1009.5,
2020-10-17 11:00:00,Parramatta,94765,Bankstown,20.6,84,0.0,1010.4,
2020-10-17 12:00:00,Parramatta,94765,Bankstown,20.8,72,7.6,1010.4,
2020-10-17 13:00:00,Parramatta,94765,Bankstown,19.6,85,7.6,1010.4,
2020-10-17 14:00:00,Parramatta,94765,Bankstown,19.5,78,5.4,1009.8,
2020-10-17 15:00:00,Parramatta,94765,Bankstown,18.3,81,9.4,1009.1,
2020-10-17 16:00:00,Parramatta,94765,Bankstown,17.6,90,1.8,1009.1,
2020-10-17 17:00:00,Parramatta,94765,Bankstown,17.7,91,1.8,1009.1,
2020-10-17 18:00:00,Parramatta,94765,Bankstown,17.6,88,3.6,1009.1,
2020-10-17 19:00:00,Parramatta,94765,Bankstown,17.5,93,0.0,1009.6,
2020-10-17 20:00:00,Parramatta,94765,Bankstown,16.9,93,0.0,1010.0,
2020-10-17 21:00:00,Parramatta,94765,Bankstown,17.5,92,0.0,1010.4,
2020-10-17 22:00:00,Parramatta,94765,Bankstown,19.1,81,0.0,1010.4,
2020-10-17 23:00:00,Parramatta,94765,Bankstown,21.6,65,1.8,1010.5,
2020-10-18 00:00:00,Parramatta,94765,Bankstown,23.0,53,9.4,1010.3,
2020-10-18 01:00:00,Parramatta,94765,Bankstown,24.2,47,9.4,1010.0,
2020-10-18 02:00:00,Parramatta,94765,Bankstown,25.4,45,5.4,1009.7,
2020-10-18 03:00:00,Parramatta,94765,Bankstown,25.0,48,22.3,1009.1,
2020-10-18 04:00:00,Parramatta,94765,Bankstown,22.9,56,29.5,1009.3,
2020-10-18 05:00:00,Parramatta,94765,Bankstown,20.2,74,24.1,1010.0,
2020-10-18 06:00:00,Parramatta,94765,Bankstown,20.5,71,27.7,1010.5,
2020-10-18 07:00:00,Parramatta,94765,Bankstown,18.7,78,24.1,1011.9,
2020-10-18 08:00:00,Parramatta,94765,Bankstown,18.1,78,18.4,1012.5,
2020-10-18 09:00:00,Parramatta,94765,Bankstown,17.4,77,27.7,1013.6,
2020-10-18 10:00:00,Parramatta,94765,Bankstown,16.8,77,16.6,1014.9,
2020-10-18 11:00:00,Parramatta,94765,Bankstown,15.7,89,11.2,1015.6,
2020-10-18 12:00:00,Parramatta,94765,Bankstown,15.3,91,7.6,1015.8,
2020-10-18 13:00:00,Parramatta,94765,Bankstown,15.3,92,1.8,1015.8,
2020-10-18 14:00:00,Parramatta,94765,Bankstown,15.1,89,7.6,1015.7,
2020-10-18 15:00:00,Parramatta,94765,Bankstown,15.3,87,7.6,1015.3,
2020-10-18 16:00:00,Parramatta,94765,Bankstown,14.9,87,9.4,1015.2,
2020-10-18 17:00:00,Parramatta,94765,Bankstown,15.1,86,5.4,1014.9,
2020-10-18 18:00:00,Parramatta,94765,Bankstown,15.1,86,9.4,1015.1,
2020-10-18 19:00:00,Parramatta,94765,Bankstown,14.8,85,7.6,1015.7,
2020-10-18 20:00:00,Parramatta,94765,Bankstown,15.3,85,7.6,1016.7,
2020-10-18 21:00:00,Parramatta,94765,Bankstown,15.9,80,9.4,1017.1,
2020-10-18 22:00:00,Parramatta,94765,Bankstown,17.1,72,22.3,1017.2,
2020-10-18 23:00:00,Parramatta,94765,Bankstown,17.4,70,16.6,1017.7,
2020-10-19 00:00:00,Parramatta,94765,Bankstown,18.6,66,18.4,1017.7,
2020-10-19 01:00:00,Parramatta,94765,Bankstown,19.7,62,18.4,1017.4,
2020-10-19 02:00:00,Parramatta,94765,Bankstown,20.2,60,27.7,1017.1,
2020-10-19 03:00:00,Parramatta,94765,Bankstown,20.3,56,18.4,1016.9,
2020-10-19 04:00:00,Parramatta,94765,Bankstown,20.5,56,24.1,1016.2,
2020-10-19 05:00:00,Parramatta,94765,Bankstown,19.6,56,22.3,1016.1,
2020-10-19 06:00:00,Parramatta,94765,Bankstown,19.1,59,25.9,1016.4,
2020-10-19 07:00:00,Parramatta,94765,Bankstown,17.9,61,22.3,1016.9,
2020-10-19 08:00:00,Parramatta,94765,Bankstown,17.3,67,22.3,1017.6,
2020-10-19 10:00:00,Parramatta,94765,Bankstown,17.0,71,14.8,1019.1,
2020-10-19 11:00:00,Parramatta,94765,Bankstown,17.2,70,13.0,1019.3,
2020-10-19 12:00:00,Parramatta,94765,Bankstown,16.8,74,7.6,1019.3,
2020-10-19 13:00:00,Parramatta,94765,Bankstown,16.5,75,9.4,1019.3,
2020-10-19 14:00:00,Parramatta,94765,Bankstown,16.4,77,7.6,1018.8,
2020-10-19 15:00:00,Parramatta,94765,Bankstown,16.1,78,7.6,1018.2,
2020-10-19 16:00:00,Parramatta,94765,Bankstown,16.1,79,9.4,1018.1,
2020-10-19 17:00:00,Parramatta,94765,Bankstown,15.6,81,1.8,1017.9,
2020-10-19 18:00:00,Parramatta,94765,Bankstown,15.3,81,7.6,1018.0,
2020-10-19 19:00:00,Parramatta,94765,Bankstown,15.8,79,7.6,1018.4,
2020-10-19 20:00:00,Parramatta,94765,Bankstown,15.6,79,7.6,1018.8,
2020-10-19 21:00:00,Parramatta,94765,Bankstown,17.6,72,9.4,1019.4,
2020-10-19 22:00:00,Parramatta,94765,Bankstown,18.1,62,13.0,1019.7,
2020-10-19 23:00:00,Parramatta,94765,Bankstown,19.2,63,1.8,1019.7,
2020-10-20 00:00:00,Parramatta,94765,Bankstown,18.3,68,14.8,1019.9,
2020-10-20 01:00:00,Parramatta,94765,Bankstown,18.9,65,11.2,1019.5,
2020-10-20 02:00:00,Parramatta,94765,Bankstown,20.1,62,11.2,1018.8,
2020-10-20 03:00:00,Parramatta,94765,Bankstown,20.3,61,11.2,1018.4,
2020-10-20 04:00:00,Parramatta,94765,Bankstown,21.7,51,13.0,1017.3,
2020-10-20 05:00:00,Parramatta,94765,Bankstown,20.8,53,22.3,1016.8,
2020-10-20 06:00:00,Parramatta,94765,Bankstown,20.8,57,22.3,1016.7,
2020-10-20 07:00:00,Parramatta,94765,Bankstown,19.5,66,18.4,1016.8,
2020-10-20 08:00:00,Parramatta,94765,Bankstown,18.3,67,16.6,1017.2,
2020-10-20 09:00:00,Parramatta,94765,Bankstown,17.6,72,13.0,1018.0,
2020-10-20 10:00:00,Parramatta,94765,Bankstown,17.2,75,7.6,1018.3,
2020-10-20 11:00:00,Parramatta,94765,Bankstown,17.3,75,0.0,1018.0,
2020-10-20 12:00:00,Parramatta,94765,Bankstown,16.0,81,0.0,1018.1,
2020-10-20 13:00:00,Parramatta,94765,Bankstown,14.9,85,0.0,1018.0,
2020-10-20 14:00:00,Parramatta,94765,Bankstown,14.4,89,0.0,1017.7,
2020-10-20 15:00:00,Parramatta,94765,Bankstown,13.8,91,0.0,1016.9,
2020-10-20 16:00:00,Parramatta,94765,Bankstown,12.7,92,0.0,1016.5,
2020-10-20 17:00:00,Parramatta,94765,Bankstown,12.6,94,0.0,1016.2,
2020-10-20 18:00:00,Parramatta,94765,Bankstown,12.2,95,0.0,1016.4,
2020-10-20 19:00:00,Parramatta,94765,Bankstown,11.7,95,0.0,1016.7,
2020-10-20 20:00:00,Parramatta,94765,Bankstown,12.8,95,0.0,1017.3,
2020-10-20 21:00:00,Parramatta,94765,Bankstown,15.4,85,0.0,1017.7,
2020-10-20 22:00:00,Parramatta,94765,Bankstown,19.1,65,11.2,1017.9,
2020-10-20 23:00:00,Parramatta,94765,Bankstown,21.2,57,13.0,1017.5,
2020-10-21 00:00:00,Parramatta,94765,Bankstown,22.4,55,14.8,1017.0,
2020-10-21 01:00:00,Parramatta,94765,Bankstown,23.9,46,14.8,1016.0,
2020-10-21 02:00:00,Parramatta,94765,Bankstown,23.9,51,20.5,1014.9,
2020-10-21 03:00:00,Parramatta,94765,Bankstown,24.5,51,22.3,1014.2,
2020-10-21 04:00:00,Parramatta,94765,Bankstown,24.7,50,25.9,1013.4,
2020-10-21 05:00:00,Parramatta,94765,Bankstown,24.4,53,29.5,1012.7,
2020-10-21 06:00:00,Parramatta,94765,Bankstown,22.7,56,25.9,1012.4,
2020-10-21 07:00:00,Parramatta,94765,Bankstown,21.1,60,20.5,1012.8,
2020-10-21 08:00:00,Parramatta,94765,Bankstown,20.0,63,18.4,1013.2,
2020-10-21 09:00:00,Parramatta,94765,Bankstown,19.0,67,14.8,1013.9,
2020-10-21 10:00:00,Parramatta,94765,Bankstown,18.4,69,11.2,1014.7,
2020-10-21 11:00:00,Parramatta,94765,Bankstown,17.7,73,7.6,1015.3,
2020-10-21 12:00:00,Parramatta,94765,Bankstown,17.7,75,0.0,1015.3,
2020-10-21 13:00:00,Parramatta,94765,Bankstown,17.5,76,5.4,1015.4,
2020-10-21 14:00:00,Parramatta,94765,Bankstown,15.9,83,0.0,1015.1,
2020-10-21 15:00:00,Parramatta,94765,Bankstown,15.1,86,0.0,1014.4,
2020-10-21 16:00:00,Parramatta,94765,Bankstown,15.1,90,0.0,1013.9,
2020-10-21 17:00:00,Parramatta,94765,Bankstown,15.5,90,0.0,1013.5,
2020-10-21 18:00:00,Parramatta,94765,Bankstown,15.7,89,5.4,1013.4,
2020-10-21 19:00:00,Parramatta,94765,Bankstown,15.7,91,1.8,1014.2,
2020-10-21 20:00:00,Parramatta,94765,Bankstown,16.2,90,0.0,1014.6,
2020-10-21 21:00:00,Parramatta,94765,Bankstown,16.8,89,5.4,1015.3,
2020-10-21 22:00:00,Parramatta,94765,Bankstown,17.1,87,5.4,1015.9,
2020-10-21 23:00:00,Parramatta,94765,Bankstown,18.4,83,7.6,1016.1,
2020-10-22 00:00:00,Parramatta,94765,Bankstown,20.0,75,7.6,1015.6,
2020-10-22 01:00:00,Parramatta,94765,Bankstown,21.8,68,9.4,1014.9,
2020-10-22 02:00:00,Parramatta,94765,Bankstown,23.3,58,13.0,1014.3,
2020-10-22 03:00:00,Parramatta,94765,Bankstown,24.4,58,14.8,1013.7,
2020-10-22 04:00:00,Parramatta,94765,Bankstown,24.5,58,20.5,1013.1,
2020-10-22 05:00:00,Parramatta,94765,Bankstown,23.6,58,22.3,1012.6,
2020-10-22 06:00:00,Parramatta,94765,Bankstown,23.5,53,24.1,1012.6,
2020-10-22 07:00:00,Parramatta,94765,Bankstown,22.8,61,18.4,1013.0,
2020-10-22 08:00:00,Parramatta,94765,Bankstown,21.3,70,18.4,1014.1,
2020-10-22 09:00:00,Parramatta,94765,Bankstown,20.4,77,13.0,1014.8,
2020-10-22 10:00:00,Parramatta,94765,Bankstown,20.3,78,5.4,1015.5,
2020-10-22 11:00:00,Parramatta,94765,Bankstown,19.9,79,7.6,1015.5,
2020-10-22 12:00:00,Parramatta,94765,Bankstown,19.5,80,3.6,1015.2,
2020-10-22 13:00:00,Parramatta,94765,Bankstown,19.1,83,7.6,1015.1,
2020-10-22 14:00:00,Parramatta,94765,Bankstown,17.1,88,0.0,1014.8,
2020-10-22 15:00:00,Parramatta,94765,Bankstown,16.6,92,0.0,1014.1,
2020-10-22 16:00:00,Parramatta,94765,Bankstown,16.1,93,0.0,1013.1,
2020-10-22 17:00:00,Parramatta,94765,Bankstown,15.5,94,0.0,1013.4,
2020-10-22 18:00:00,Parramatta,94765,Bankstown,15.0,95,0.0,1013.3,
2020-10-22 19:00:00,Parramatta,94765,Bankstown,15.6,96,0.0,1013.9,
2020-10-22 20:00:00,Parramatta,94765,Bankstown,17.2,96,0.0,1013.9,
2020-10-22 21:00:00,Parramatta,94765,Bankstown,18.4,86,3.6,1014.5,
2020-10-22 22:00:00,Parramatta,94765,Bankstown,20.4,76,5.4,1014.5,
2020-10-22 23:00:00,Parramatta,94765,Bankstown,22.6,67,5.4,1014.0,
2020-10-23 00:00:00,Parramatta,94765,Bankstown,25.2,56,9.4,1013.0,
2020-10-23 01:00:00,Parramatta,94765,Bankstown,26.9,48,9.4,1012.3,
2020-10-23 02:00:00,Parramatta,94765,Bankstown,28.7,39,9.4,1011.3,
2020-10-23 03:00:00,Parramatta,94765,Bankstown,27.6,45,16.6,1010.7,
2020-10-23 04:00:00,Parramatta,94765,Bankstown,25.8,53,25.9,1009.4,
2020-10-23 05:00:00,Parramatta,94765,Bankstown,25.9,51,25.9,1008.7,
2020-10-23 06:00:00,Parramatta,94765,Bankstown,25.3,55,24.1,1008.0,
2020-10-23 07:00:00,Parramatta,94765,Bankstown,23.7,61,24.1,1008.0,
2020-10-23 08:00:00,Parramatta,94765,Bankstown,22.3,68,27.7,1008.2,
2020-10-23 09:00:00,Parramatta,94765,Bankstown,21.3,74,16.6,1009.3,
2020-10-23 10:00:00,Parramatta,94765,Bankstown,20.8,77,9.4,1008.9,
2020-10-23 11:00:00,Parramatta,94765,Bankstown,20.5,80,7.6,1009.3,
2020-10-23 12:00:00,Parramatta,94765,Bankstown,20.5,81,9.4,1008.6,
2020-10-23 13:00:00,Parramatta,94765,Bankstown,20.3,82,9.4,1008.0,
2020-10-23 14:00:00,Parramatta,94765,Bankstown,20.1,83,7.6,1007.4,
2020-10-23 15:00:00,Parramatta,94765,Bankstown,20.1,83,0.0,1006.8,
2020-10-23 16:00:00,Parramatta,94765,Bankstown,19.7,90,0.0,1006.8,
2020-10-23 17:00:00,Parramatta,94765,Bankstown,19.1,94,3.6,1006.8,
2020-10-23 18:00:00,Parramatta,94765,Bankstown,19.1,95,9.4,1005.1,
2020-10-23 19:00:00,Parramatta,94765,Bankstown,19.0,95,1.8,1005.4,
2020-10-23 20:00:00,Parramatta,94765,Bankstown,19.2,95,0.0,1006.1,
2020-10-23 21:00:00,Parramatta,94765,Bankstown,20.1,90,0.0,1006.3,
2020-10-23 22:00:00,Parramatta,94765,Bankstown,22.4,78,13.0,1005.8,
2020-10-23 23:00:00,Parramatta,94765,Bankstown,23.3,72,20.5,1005.4,
2020-10-24 00:00:00,Parramatta,94765,Bankstown,22.9,76,14.8,1004.8,
2020-10-24 01:00:00,Parramatta,94765,Bankstown,24.3,69,18.4,1004.2,
2020-10-24 02:00:00,Parramatta,94765,Bankstown,25.1,64,16.6,1003.2,
2020-10-24 03:00:00,Parramatta,94765,Bankstown,22.4,85,18.4,1003.4,
2020-10-24 04:00:00,Parramatta,94765,Bankstown,21.1,92,9.4,1003.0,
2020-10-24 05:00:00,Parramatta,94765,Bankstown,21.5,89,14.8,1002.0,
2020-10-24 06:00:00,Parramatta,94765,Bankstown,21.4,87,9.4,1002.7,
2020-10-24 07:00:00,Parramatta,94765,Bankstown,20.6,91,7.6,1003.0,
2020-10-24 08:00:00,Parramatta,94765,Bankstown,20.3,93,13.0,1002.6,
2020-10-24 09:00:00,Parramatta,94765,Bankstown,20.1,92,9.4,1003.4,
2020-10-24 10:00:00,Parramatta,94765,Bankstown,19.7,92,7.6,1004.4,
2020-10-24 11:00:00,Parramatta,94765,Bankstown,19.3,92,5.4,1005.2,
2020-10-24 12:00:00,Parramatta,94765,Bankstown,19.0,90,3.6,1004.8,
2020-10-24 13:00:00,Parramatta,94765,Bankstown,15.8,90,31.7,1006.2,
2020-10-24 14:00:00,Parramatta,94765,Bankstown,14.7,91,24.1,1007.1,
2020-10-24 15:00:00,Parramatta,94765,Bankstown,14.6,88,18.4,1007.9,
2020-10-24 16:00:00,Parramatta,94765,Bankstown,14.4,87,14.8,1008.2,
2020-10-24 17:00:00,Parramatta,94765,Bankstown,14.3,87,16.6,1008.7,
2020-10-24 18:00:00,Parramatta,94765,Bankstown,14.3,85,16.6,1009.3,
2020-10-24 19:00:00,Parramatta,94765,Bankstown,14.3,85,16.6,1010.6,
2020-10-24 20:00:00,Parramatta,94765,Bankstown,14.1,84,16.6,1011.6,
2020-10-24 21:00:00,Parramatta,94765,Bankstown,14.4,76,14.8,1012.7,
